file_path,mask,xmin,ymin,xmax,ymax
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_76.jpg,without_mask,0,8,234,287
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_77.jpg,without_mask,35,16,263,291
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_78.jpg,without_mask,855,1734,864,864
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_79.jpg,without_mask,870,1431,864,864
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_80.jpg,without_mask,855,1734,864,864
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_81.jpg,without_mask,2669,1732,864,864
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_82.jpg,without_mask,873,1441,864,864
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_83.jpg,without_mask,49,35,179,159
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_84.jpg,without_mask,21,1,133,144
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_85.jpg,without_mask,19,0,134,145
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_86.jpg,without_mask,25,14,140,160
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_87.jpg,without_mask,19,0,134,145
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_88.jpg,without_mask,90,7,199,135
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_89.jpg,without_mask,77,0,188,136
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_90.jpg,without_mask,78,6,188,135
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_91.jpg,without_mask,0,23,150,188
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_92.jpg,without_mask,0,16,153,188
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_93.jpg,without_mask,108,151,320,428
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_94.jpg,without_mask,111,154,320,428
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_95.jpg,without_mask,107,152,320,428
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_96.jpg,without_mask,96,150,320,428
./Dataset/Face-Mask-Detection-master\without_mask\augmented_image_97.jpg,without_mask,103,152,320,428
./Dataset/Face-Mask-Detection-master\with_mask\0129.png,with_mask,1451,1142,674,596
./Dataset/Face-Mask-Detection-master\with_mask\0323.jpg,with_mask,1160,874,621,780
./Dataset/Face-Mask-Detection-master\with_mask\0417.jpg,with_mask,1151,1150,634,896
./Dataset/Face-Mask-Detection-master\with_mask\0999.png,with_mask,1485,1174,692,591
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 10.jpg,with_mask,0,0,66,92
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 12.jpg,with_mask,0,0,99,135
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 13.jpg,with_mask,0,0,141,209
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 14.jpg,with_mask,0,0,138,169
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 15.jpg,with_mask,0,0,98,138
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 16.jpg,with_mask,859,840,422,637
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 18.jpg,with_mask,0,0,177,161
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 2 2.jpg,with_mask,40,54,173,268
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 2.png,with_mask,0,0,50,84
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 21.jpg,with_mask,0,0,84,118
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 24.jpg,with_mask,0,0,122,207
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 25.jpg,with_mask,572,827,306,482
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 26.jpg,with_mask,327,539,197,342
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 27.jpg,with_mask,557,858,722,600
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 28.jpg,with_mask,0,0,84,115
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 29.jpg,with_mask,863,1758,623,1042
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 3 2.jpg,with_mask,0,0,185,250
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 3.jpg,with_mask,0,0,67,81
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 3.png,with_mask,0,17,207,325
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 30.jpg,with_mask,325,546,203,281
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 33.jpg,with_mask,0,0,145,193
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 35.jpg,with_mask,0,0,127,180
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 36.jpg,with_mask,0,0,108,117
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 37.jpg,with_mask,559,542,228,355
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 38.jpg,with_mask,557,555,280,467
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 4 2.jpg,with_mask,565,1452,335,517
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 4.jpg,with_mask,0,0,127,179
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 40.jpg,with_mask,0,0,125,134
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 41.jpg,with_mask,559,562,261,424
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 45.jpg,with_mask,0,0,208,262
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 47.jpg,with_mask,0,0,103,134
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 49.jpg,with_mask,0,0,103,141
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 5 2.jpg,with_mask,1485,553,536,797
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 5.jpg,with_mask,0,0,121,143
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 50.jpg,with_mask,0,0,98,124
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 51.jpg,with_mask,884,551,336,469
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 53.jpg,with_mask,554,559,389,431
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 54.jpg,with_mask,556,841,284,392
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 55.jpg,with_mask,0,0,157,214
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 58.jpg,with_mask,0,0,134,164
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 59.jpg,with_mask,0,0,193,234
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 6.jpg,with_mask,542,837,383,551
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 60.jpg,with_mask,0,0,103,140
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 61.jpg,with_mask,0,0,155,234
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 63.jpg,with_mask,0,0,66,77
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 65.jpg,with_mask,39,85,207,301
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 66.jpg,with_mask,0,0,169,244
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 67.jpg,with_mask,0,0,113,161
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 7.jpg,with_mask,0,0,130,180
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 71.jpg,with_mask,27,4,167,246
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 73.jpg,with_mask,0,0,116,170
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 74.jpg,with_mask,40,54,173,268
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 75.jpg,with_mask,0,0,185,250
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 76.jpg,with_mask,565,1452,335,517
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 77.jpg,with_mask,1485,553,536,797
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 78.jpg,with_mask,32,5,164,242
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 80.jpg,with_mask,0,0,93,164
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 81.jpg,with_mask,550,536,327,434
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 82.jpg,with_mask,0,0,119,114
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 83.jpg,with_mask,0,0,87,99
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 85.jpg,with_mask,8,11,213,316
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 86.jpg,with_mask,0,0,125,176
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 89.jpg,with_mask,571,573,255,355
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 9.jpg,with_mask,548,562,319,514
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 90.jpg,with_mask,0,0,123,204
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 92.jpg,with_mask,0,0,50,72
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 93.jpg,with_mask,0,0,86,105
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 94.jpg,with_mask,1766,1759,565,901
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 95.jpg,with_mask,565,550,280,409
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy 97.jpg,with_mask,0,0,60,94
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy.jpeg,with_mask,0,0,126,154
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy.jpg,with_mask,0,0,223,243
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0 copy.png,with_mask,0,0,59,81
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0.jpeg,with_mask,0,0,68,99
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0.jpg,with_mask,579,546,257,394
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0066ichXly3gbb630i4w6j30u00tzjtk.jpg,with_mask,551,550,365,463
./Dataset/Face-Mask-Detection-master\with_mask\0_0_006ajtxFly1g5eb2v2jmcj30iy0npt9w.jpg,with_mask,17,90,180,263
./Dataset/Face-Mask-Detection-master\with_mask\0_0_006ajtxFly1g5eb2v9iw4j30u00u0mzf.jpg,with_mask,0,8,160,144
./Dataset/Face-Mask-Detection-master\with_mask\0_0_006ajtxFly1g5eb2wt4jqj30u00u0myv.jpg,with_mask,0,0,157,199
./Dataset/Face-Mask-Detection-master\with_mask\0_0_006GUzG3ly1gb5r7sl5xnj30dw0n6gmv.jpg,with_mask,0,0,94,120
./Dataset/Face-Mask-Detection-master\with_mask\0_0_006vBMIgjw1fabb8ghpxrj30im0cgjt5.jpg,with_mask,566,282,254,251
./Dataset/Face-Mask-Detection-master\with_mask\0_0_006VPylply1gbjeah2y9yj31o01o0e82.jpg,with_mask,0,0,109,163
./Dataset/Face-Mask-Detection-master\with_mask\0_0_006YwFc4ly1gbbdpzu8tnj30m80cigng.jpg,with_mask,0,0,45,90
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0073OyrFly1gbeb26fhlvj30u00u0433.jpg,with_mask,0,0,69,89
./Dataset/Face-Mask-Detection-master\with_mask\0_0_0075kpmfly1g5utrnd8pmj30jz0y7as4.jpg,with_mask,0,0,86,137
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 10.jpg,with_mask,0,0,86,111
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 11.jpg,with_mask,0,0,175,224
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 12.jpg,with_mask,556,551,365,459
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 14.jpg,with_mask,0,0,90,130
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 15.jpg,with_mask,860,1773,761,1197
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 16.jpg,with_mask,16,63,215,272
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 17.jpg,with_mask,555,548,270,402
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 19.jpg,with_mask,63,86,273,346
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 2.jpg,with_mask,0,0,92,107
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 20.jpg,with_mask,0,0,64,91
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 21.jpg,with_mask,0,0,139,187
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 22.jpg,with_mask,556,845,262,359
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 23.jpg,with_mask,0,0,54,86
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 27.jpg,with_mask,0,0,108,171
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 3.jpg,with_mask,0,0,60,87
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 30.jpg,with_mask,0,0,147,189
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 31.jpg,with_mask,0,0,101,135
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 32.jpg,with_mask,0,0,118,143
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 33.jpg,with_mask,0,0,126,154
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 34.jpg,with_mask,878,555,334,429
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 35.jpg,with_mask,0,0,120,131
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 36.jpg,with_mask,0,0,108,160
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 4.jpg,with_mask,0,0,71,92
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 40.jpg,with_mask,0,0,119,137
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 42.jpg,with_mask,0,0,108,179
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 43.jpg,with_mask,0,0,84,108
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 44.jpg,with_mask,21,50,211,302
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 45.jpg,with_mask,0,0,56,71
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 46.jpg,with_mask,0,0,124,152
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 47.jpg,with_mask,552,558,313,378
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 7.jpg,with_mask,29,106,249,357
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy 8.jpg,with_mask,16,63,215,272
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy.JPEG,with_mask,0,0,134,165
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1 copy.jpg,with_mask,0,0,55,59
./Dataset/Face-Mask-Detection-master\with_mask\0_0_1.png,with_mask,0,0,71,116
./Dataset/Face-Mask-Detection-master\with_mask\0_0_10 copy 10.jpg,with_mask,0,0,101,143
./Dataset/Face-Mask-Detection-master\with_mask\0_0_10 copy 11.jpg,with_mask,19,110,184,300
./Dataset/Face-Mask-Detection-master\with_mask\0_0_10 copy 14.jpg,with_mask,0,0,82,109
./Dataset/Face-Mask-Detection-master\with_mask\0_0_10 copy 15.jpg,with_mask,0,0,177,232
./Dataset/Face-Mask-Detection-master\with_mask\0_0_10 copy 4.jpg,with_mask,0,0,119,150
./Dataset/Face-Mask-Detection-master\with_mask\0_0_10 copy 5.jpg,with_mask,0,0,63,105
./Dataset/Face-Mask-Detection-master\with_mask\0_0_10.jpg,with_mask,565,553,263,386
./Dataset/Face-Mask-Detection-master\with_mask\0_0_11 copy 6.jpg,with_mask,1208,854,470,579
./Dataset/Face-Mask-Detection-master\with_mask\0_0_11 copy 9.jpg,with_mask,0,0,116,172
./Dataset/Face-Mask-Detection-master\with_mask\0_0_11.jpg,with_mask,0,0,92,104
./Dataset/Face-Mask-Detection-master\with_mask\0_0_12 copy 3.jpg,with_mask,0,13,92,137
./Dataset/Face-Mask-Detection-master\with_mask\0_0_12 copy 4.jpg,with_mask,0,0,173,205
./Dataset/Face-Mask-Detection-master\with_mask\0_0_12 copy 5.jpg,with_mask,0,0,123,209
./Dataset/Face-Mask-Detection-master\with_mask\0_0_12 copy 7.jpg,with_mask,0,0,94,120
./Dataset/Face-Mask-Detection-master\with_mask\0_0_12 copy 8.jpg,with_mask,0,0,91,107
./Dataset/Face-Mask-Detection-master\with_mask\0_0_12 copy 9.jpg,with_mask,560,847,267,445
./Dataset/Face-Mask-Detection-master\with_mask\0_0_13 copy 2.jpg,with_mask,0,0,171,231
./Dataset/Face-Mask-Detection-master\with_mask\0_0_13 copy 6.jpg,with_mask,0,0,80,117
./Dataset/Face-Mask-Detection-master\with_mask\0_0_13 copy 7.jpg,with_mask,0,0,74,87
./Dataset/Face-Mask-Detection-master\with_mask\0_0_13.jpg,with_mask,0,0,157,240
./Dataset/Face-Mask-Detection-master\with_mask\0_0_14 copy 2.jpg,with_mask,0,0,88,118
./Dataset/Face-Mask-Detection-master\with_mask\0_0_14 copy 5.jpg,with_mask,0,0,109,119
./Dataset/Face-Mask-Detection-master\with_mask\0_0_14 copy 6.jpg,with_mask,0,0,86,126
./Dataset/Face-Mask-Detection-master\with_mask\0_0_14 copy 7.jpg,with_mask,0,0,100,143
./Dataset/Face-Mask-Detection-master\with_mask\0_0_14 copy 8.jpg,with_mask,0,0,117,151
./Dataset/Face-Mask-Detection-master\with_mask\0_0_14 copy.jpg,with_mask,0,0,90,117
./Dataset/Face-Mask-Detection-master\with_mask\0_0_15 copy 3.jpg,with_mask,0,0,63,92
./Dataset/Face-Mask-Detection-master\with_mask\0_0_15 copy 4.jpg,with_mask,554,543,293,333
./Dataset/Face-Mask-Detection-master\with_mask\0_0_15 copy 5.jpg,with_mask,0,0,103,127
./Dataset/Face-Mask-Detection-master\with_mask\0_0_15 copy 7.jpg,with_mask,0,0,38,57
./Dataset/Face-Mask-Detection-master\with_mask\0_0_15 copy 8.jpg,with_mask,0,0,150,213
./Dataset/Face-Mask-Detection-master\with_mask\0_0_16 copy 10.jpg,with_mask,0,0,81,120
./Dataset/Face-Mask-Detection-master\with_mask\0_0_16 copy 2.jpg,with_mask,0,0,81,101
./Dataset/Face-Mask-Detection-master\with_mask\0_0_16 copy 7.jpg,with_mask,326,547,207,276
./Dataset/Face-Mask-Detection-master\with_mask\0_0_16 copy 8.jpg,with_mask,0,0,113,136
./Dataset/Face-Mask-Detection-master\with_mask\0_0_16 copy 9.jpg,with_mask,0,0,94,142
